year,geography,data_type,all,category,value
2019,Jefferson,Max. Total Population,31900,20-34,31900
2019,King,Max. % Total Population,25,20-34,25
2019,King,Max. Sub-Population,557354,20-34,557354
2019,King,Max. Total Population,2226300,20-34,2226300
2019,Kitsap,Max. % Total Population,18,20-34,18
2019,Kitsap,Max. Sub-Population,49910,20-34,49910
2019,Kitsap,Max. Total Population,270100,20-34,270100
2019,Kittitas,Max. % Total Population,24,20-34,24
2019,Kittitas,Max. Sub-Population,11385,20-34,11385
2019,Kittitas,Max. Total Population,46570,20-34,46570
2019,Klickitat,Max. % Total Population,14,20-34,14
2019,Klickitat,Max. Sub-Population,3039,20-34,3039
2019,Klickitat,Max. Total Population,22430,20-34,22430
2019,Lewis,Max. % Total Population,16,20-34,16
2019,Lewis,Max. Sub-Population,12963,20-34,12963
2019,Lewis,Max. Total Population,79480,20-34,79480
2019,Lincoln,Max. % Total Population,12,20-34,12
2019,Lincoln,Max. Sub-Population,1340,20-34,1340
2019,Lincoln,Max. Total Population,10960,20-34,10960
2019,Mason,Max. % Total Population,17,20-34,17
2019,Mason,Max. Sub-Population,10810,20-34,10810
2019,Mason,Max. Total Population,64980,20-34,64980
2019,Okanogan,Max. % Total Population,13,20-34,13
2019,Okanogan,Max. Sub-Population,5556,20-34,5556
2019,Okanogan,Max. Total Population,42730,20-34,42730
2019,Pacific,Max. % Total Population,11,20-34,11
2019,Pacific,Max. Sub-Population,2420,20-34,2420
2019,Pacific,Max. Total Population,21640,20-34,21640
2019,Pend Oreille,Max. % Total Population,13,20-34,13
2019,Pend Oreille,Max. Sub-Population,1758,20-34,1758
2019,Pend Oreille,Max. Total Population,13740,20-34,13740
2019,Pierce,Max. % Total Population,20,20-34,20
2019,Pierce,Max. Sub-Population,179557,20-34,179557
2019,Pierce,Max. Total Population,888300,20-34,888300
2019,San Juan,Max. % Total Population,11,20-34,11
2019,San Juan,Max. Sub-Population,1844,20-34,1844
2019,San Juan,Max. Total Population,17150,20-34,17150
2019,Skagit,Max. % Total Population,16,20-34,16
2019,Skagit,Max. Sub-Population,21152,20-34,21152
2019,Skagit,Max. Total Population,129200,20-34,129200
2019,Skamania,Max. % Total Population,14,20-34,14
2019,Skamania,Max. Sub-Population,1654,20-34,1654
2019,Skamania,Max. Total Population,12060,20-34,12060
2019,Snohomish,Max. % Total Population,19,20-34,19
2019,Snohomish,Max. Sub-Population,154626,20-34,154626
2019,Snohomish,Max. Total Population,818700,20-34,818700
2019,Spokane,Max. % Total Population,20,20-34,20
2019,Spokane,Max. Sub-Population,104986,20-34,104986
2019,Spokane,Max. Total Population,515250,20-34,515250
2019,Stevens,Max. % Total Population,14,20-34,14
2019,Stevens,Max. Sub-Population,6528,20-34,6528
2019,Stevens,Max. Total Population,45570,20-34,45570
2019,Thurston,Max. % Total Population,18,20-34,18
2019,Thurston,Max. Sub-Population,52470,20-34,52470
2019,Thurston,Max. Total Population,285800,20-34,285800
2019,Wahkiakum,Max. % Total Population,11,20-34,11
2019,Wahkiakum,Max. Sub-Population,442,20-34,442
2019,Wahkiakum,Max. Total Population,4190,20-34,4190
2019,Walla Walla,Max. % Total Population,20,20-34,20
2019,Walla Walla,Max. Sub-Population,12301,20-34,12301
2019,Walla Walla,Max. Total Population,62200,20-34,62200
2019,Whatcom,Max. % Total Population,21,20-34,21
2019,Whatcom,Max. Sub-Population,46976,20-34,46976
2019,Whatcom,Max. Total Population,225300,20-34,225300
2019,Whitman,Max. % Total Population,40,20-34,40
2019,Whitman,Max. Sub-Population,19972,20-34,19972
2019,Whitman,Max. Total Population,50130,20-34,50130
2019,Yakima,Max. % Total Population,17,20-34,17
2019,Yakima,Max. Sub-Population,44702,20-34,44702
2019,Yakima,Max. Total Population,255950,20-34,255950
2019,State Total,Max. % Total Population,21,20-34,21
2019,State Total,Max. Sub-Population,1554755,20-34,1554755
2019,State Total,Max. Total Population,7546410,20-34,7546410
2020,Adams,Max. % Total Population,20,20-34,20
2020,Adams,Max. Sub-Population,4058,20-34,4058
2020,Adams,Max. Total Population,20450,20-34,20450
2020,Asotin,Max. % Total Population,14,20-34,14
2020,Asotin,Max. Sub-Population,3160,20-34,3160
2020,Asotin,Max. Total Population,22640,20-34,22640
2020,Benton,Max. % Total Population,18,20-34,18
2020,Benton,Max. Sub-Population,37505,20-34,37505
2020,Benton,Max. Total Population,205700,20-34,205700
2020,Chelan,Max. % Total Population,15,20-34,15
2020,Chelan,Max. Sub-Population,11800,20-34,11800
2020,Chelan,Max. Total Population,79660,20-34,79660
2020,Clallam,Max. % Total Population,14,20-34,14
2020,Clallam,Max. Sub-Population,10919,20-34,10919
2020,Clallam,Max. Total Population,76770,20-34,76770
2020,Clark,Max. % Total Population,18,20-34,18
2020,Clark,Max. Sub-Population,87797,20-34,87797
2020,Clark,Max. Total Population,499200,20-34,499200
2020,Columbia,Max. % Total Population,9,20-34,9
2020,Columbia,Max. Sub-Population,381,20-34,381
2020,Columbia,Max. Total Population,4185,20-34,4185
2020,Cowlitz,Max. % Total Population,16,20-34,16
2020,Cowlitz,Max. Sub-Population,17583,20-34,17583
2020,Cowlitz,Max. Total Population,110500,20-34,110500
2020,Douglas,Max. % Total Population,17,20-34,17
2020,Douglas,Max. Sub-Population,7572,20-34,7572
2020,Douglas,Max. Total Population,43750,20-34,43750
2020,Ferry,Max. % Total Population,13,20-34,13
2020,Ferry,Max. Sub-Population,1052,20-34,1052
2020,Ferry,Max. Total Population,7910,20-34,7910
2020,Franklin,Max. % Total Population,21,20-34,21
2020,Franklin,Max. Sub-Population,20501,20-34,20501
2020,Franklin,Max. Total Population,96760,20-34,96760
2020,Garfield,Max. % Total Population,7,20-34,7
2020,Garfield,Max. Sub-Population,155,20-34,155
2020,Garfield,Max. Total Population,2225,20-34,2225
2020,Grant,Max. % Total Population,19,20-34,19
2020,Grant,Max. Sub-Population,19089,20-34,19089
2020,Grant,Max. Total Population,100130,20-34,100130
2020,Grays Harbor,Max. % Total Population,16,20-34,16
2020,Grays Harbor,Max. Sub-Population,12155,20-34,12155
2020,Grays Harbor,Max. Total Population,74720,20-34,74720
2020,Island,Max. % Total Population,16,20-34,16
2020,Island,Max. Sub-Population,14025,20-34,14025
2020,Island,Max. Total Population,85530,20-34,85530
2020,Jefferson,Max. % Total Population,10,20-34,10
2020,Jefferson,Max. Sub-Population,3373,20-34,3373
2020,Jefferson,Max. Total Population,32190,20-34,32190
2020,King,Max. % Total Population,26,20-34,26
2020,King,Max. Sub-Population,578524,20-34,578524
2020,King,Max. Total Population,2260800,20-34,2260800
2020,Kitsap,Max. % Total Population,18,20-34,18
2020,Kitsap,Max. Sub-Population,49334,20-34,49334
2020,Kitsap,Max. Total Population,272200,20-34,272200
2020,Kittitas,Max. % Total Population,23,20-34,23
2020,Kittitas,Max. Sub-Population,11246,20-34,11246
2020,Kittitas,Max. Total Population,48140,20-34,48140
2020,Klickitat,Max. % Total Population,14,20-34,14
2020,Klickitat,Max. Sub-Population,3211,20-34,3211
2020,Klickitat,Max. Total Population,22770,20-34,22770
2020,Lewis,Max. % Total Population,16,20-34,16
2020,Lewis,Max. Sub-Population,12885,20-34,12885
2020,Lewis,Max. Total Population,80250,20-34,80250
2020,Lincoln,Max. % Total Population,12,20-34,12
2020,Lincoln,Max. Sub-Population,1284,20-34,1284
2020,Lincoln,Max. Total Population,11050,20-34,11050
2020,Mason,Max. % Total Population,17,20-34,17
2020,Mason,Max. Sub-Population,10943,20-34,10943
2020,Mason,Max. Total Population,65650,20-34,65650
2020,Okanogan,Max. % Total Population,12,20-34,12
2020,Okanogan,Max. Sub-Population,5258,20-34,5258
2020,Okanogan,Max. Total Population,43130,20-34,43130
2020,Pacific,Max. % Total Population,11,20-34,11
2020,Pacific,Max. Sub-Population,2377,20-34,2377
2020,Pacific,Max. Total Population,21840,20-34,21840
2020,Pend Oreille,Max. % Total Population,13,20-34,13
2020,Pend Oreille,Max. Sub-Population,1784,20-34,1784
2020,Pend Oreille,Max. Total Population,13850,20-34,13850
2020,Pierce,Max. % Total Population,20,20-34,20
2020,Pierce,Max. Sub-Population,179162,20-34,179162
2020,Pierce,Max. Total Population,900700,20-34,900700
2020,San Juan,Max. % Total Population,11,20-34,11
2020,San Juan,Max. Sub-Population,1840,20-34,1840
2020,San Juan,Max. Total Population,17340,20-34,17340
2020,Skagit,Max. % Total Population,16,20-34,16
2020,Skagit,Max. Sub-Population,20835,20-34,20835
2020,Skagit,Max. Total Population,130450,20-34,130450
2020,Skamania,Max. % Total Population,14,20-34,14
2020,Skamania,Max. Sub-Population,1651,20-34,1651
2020,Skamania,Max. Total Population,12220,20-34,12220
2020,Snohomish,Max. % Total Population,18,20-34,18
2020,Snohomish,Max. Sub-Population,152342,20-34,152342
2020,Snohomish,Max. Total Population,830500,20-34,830500
2020,Spokane,Max. % Total Population,20,20-34,20
2020,Spokane,Max. Sub-Population,106749,20-34,106749
2020,Spokane,Max. Total Population,522600,20-34,522600
2020,Stevens,Max. % Total Population,14,20-34,14
2020,Stevens,Max. Sub-Population,6606,20-34,6606
2020,Stevens,Max. Total Population,45920,20-34,45920
2020,Thurston,Max. % Total Population,18,20-34,18
2020,Thurston,Max. Sub-Population,52786,20-34,52786
2020,Thurston,Max. Total Population,291000,20-34,291000
2020,Wahkiakum,Max. % Total Population,10,20-34,10
2020,Wahkiakum,Max. Sub-Population,440,20-34,440
2020,Wahkiakum,Max. Total Population,4210,20-34,4210
2020,Walla Walla,Max. % Total Population,20,20-34,20
2020,Walla Walla,Max. Sub-Population,12440,20-34,12440
2020,Walla Walla,Max. Total Population,62580,20-34,62580
2020,Whatcom,Max. % Total Population,21,20-34,21
2020,Whatcom,Max. Sub-Population,47414,20-34,47414
2020,Whatcom,Max. Total Population,228000,20-34,228000
2020,Whitman,Max. % Total Population,39,20-34,39
2020,Whitman,Max. Sub-Population,19655,20-34,19655
2020,Whitman,Max. Total Population,50480,20-34,50480
2020,Yakima,Max. % Total Population,18,20-34,18
2020,Yakima,Max. Sub-Population,45788,20-34,45788
2020,Yakima,Max. Total Population,258200,20-34,258200
2020,State Total,Max. % Total Population,21,20-34,21
2020,State Total,Max. Sub-Population,1575682,20-34,1575682
2020,State Total,Max. Total Population,7656200,20-34,7656200
2019,Adams,Max. % Total Population,18,35-49,18
2019,Adams,Max. Sub-Population,3577,35-49,3577
2019,Adams,Max. Total Population,20150,35-49,20150
2019,Asotin,Max. % Total Population,15,35-49,15
2019,Asotin,Max. Sub-Population,3457,35-49,3457
2019,Asotin,Max. Total Population,22520,35-49,22520
2019,Benton,Max. % Total Population,18,35-49,18
2019,Benton,Max. Sub-Population,37260,35-49,37260
2019,Benton,Max. Total Population,201800,35-49,201800
2019,Chelan,Max. % Total Population,17,35-49,17
2019,Chelan,Max. Sub-Population,13298,35-49,13298
2019,Chelan,Max. Total Population,78420,35-49,78420
2019,Clallam,Max. % Total Population,15,35-49,15
2019,Clallam,Max. Sub-Population,11302,35-49,11302
2019,Clallam,Max. Total Population,76010,35-49,76010
2019,Clark,Max. % Total Population,20,35-49,20
2019,Clark,Max. Sub-Population,96405,35-49,96405
2019,Clark,Max. Total Population,488500,35-49,488500
2019,Columbia,Max. % Total Population,15,35-49,15
2019,Columbia,Max. Sub-Population,629,35-49,629
2019,Columbia,Max. Total Population,4160,35-49,4160
2019,Cowlitz,Max. % Total Population,17,35-49,17
2019,Cowlitz,Max. Sub-Population,18942,35-49,18942
2019,Cowlitz,Max. Total Population,108950,35-49,108950
2019,Douglas,Max. % Total Population,18,35-49,18
2019,Douglas,Max. Sub-Population,7731,35-49,7731
2019,Douglas,Max. Total Population,42820,35-49,42820
2019,Ferry,Max. % Total Population,14,35-49,14
2019,Ferry,Max. Sub-Population,1079,35-49,1079
2019,Ferry,Max. Total Population,7830,35-49,7830
2019,Franklin,Max. % Total Population,19,35-49,19
2019,Franklin,Max. Sub-Population,18401,35-49,18401
2019,Franklin,Max. Total Population,94680,35-49,94680
2019,Garfield,Max. % Total Population,15,35-49,15
2019,Garfield,Max. Sub-Population,338,35-49,338
2019,Garfield,Max. Total Population,2220,35-49,2220
2019,Grant,Max. % Total Population,18,35-49,18
2019,Grant,Max. Sub-Population,17413,35-49,17413
2019,Grant,Max. Total Population,98740,35-49,98740
2019,Grays Harbor,Max. % Total Population,18,35-49,18
2019,Grays Harbor,Max. Sub-Population,13188,35-49,13188
2019,Grays Harbor,Max. Total Population,74160,35-49,74160
2019,Island,Max. % Total Population,13,35-49,13
2019,Island,Max. Sub-Population,11328,35-49,11328
2019,Island,Max. Total Population,84820,35-49,84820
2019,Jefferson,Max. % Total Population,13,35-49,13
2019,Jefferson,Max. Sub-Population,4275,35-49,4275
2019,Jefferson,Max. Total Population,31900,35-49,31900
2019,King,Max. % Total Population,22,35-49,22
2019,King,Max. Sub-Population,483641,35-49,483641
2019,King,Max. Total Population,2226300,35-49,2226300
2019,Kitsap,Max. % Total Population,16,35-49,16
2019,Kitsap,Max. Sub-Population,43693,35-49,43693
2019,Kitsap,Max. Total Population,270100,35-49,270100
2019,Kittitas,Max. % Total Population,14,35-49,14
2019,Kittitas,Max. Sub-Population,6305,35-49,6305
2019,Kittitas,Max. Total Population,46570,35-49,46570
2019,Klickitat,Max. % Total Population,16,35-49,16
2019,Klickitat,Max. Sub-Population,3598,35-49,3598
2019,Klickitat,Max. Total Population,22430,35-49,22430
2019,Lewis,Max. % Total Population,17,35-49,17
2019,Lewis,Max. Sub-Population,13703,35-49,13703
2019,Lewis,Max. Total Population,79480,35-49,79480
2019,Lincoln,Max. % Total Population,14,35-49,14
2019,Lincoln,Max. Sub-Population,1589,35-49,1589
2019,Lincoln,Max. Total Population,10960,35-49,10960
2019,Mason,Max. % Total Population,17,35-49,17
2019,Mason,Max. Sub-Population,10786,35-49,10786
2019,Mason,Max. Total Population,64980,35-49,64980
2019,Okanogan,Max. % Total Population,16,35-49,16
2019,Okanogan,Max. Sub-Population,6814,35-49,6814
2019,Okanogan,Max. Total Population,42730,35-49,42730
2019,Pacific,Max. % Total Population,14,35-49,14
2019,Pacific,Max. Sub-Population,3048,35-49,3048
2019,Pacific,Max. Total Population,21640,35-49,21640
2019,Pend Oreille,Max. % Total Population,15,35-49,15
2019,Pend Oreille,Max. Sub-Population,2075,35-49,2075
2019,Pend Oreille,Max. Total Population,13740,35-49,13740
2019,Pierce,Max. % Total Population,19,35-49,19
2019,Pierce,Max. Sub-Population,170742,35-49,170742
2019,Pierce,Max. Total Population,888300,35-49,888300
2019,San Juan,Max. % Total Population,16,35-49,16
2019,San Juan,Max. Sub-Population,2733,35-49,2733
2019,San Juan,Max. Total Population,17150,35-49,17150
2019,Skagit,Max. % Total Population,17,35-49,17
2019,Skagit,Max. Sub-Population,22496,35-49,22496
2019,Skagit,Max. Total Population,129200,35-49,129200
2019,Skamania,Max. % Total Population,18,35-49,18
2019,Skamania,Max. Sub-Population,2181,35-49,2181
2019,Skamania,Max. Total Population,12060,35-49,12060
2019,Snohomish,Max. % Total Population,21,35-49,21
2019,Snohomish,Max. Sub-Population,174753,35-49,174753
2019,Snohomish,Max. Total Population,818700,35-49,818700
2019,Spokane,Max. % Total Population,17,35-49,17
2019,Spokane,Max. Sub-Population,88977,35-49,88977
2019,Spokane,Max. Total Population,515250,35-49,515250
2019,Stevens,Max. % Total Population,15,35-49,15
2019,Stevens,Max. Sub-Population,6927,35-49,6927
2019,Stevens,Max. Total Population,45570,35-49,45570
2019,Thurston,Max. % Total Population,19,35-49,19
2019,Thurston,Max. Sub-Population,54415,35-49,54415
2019,Thurston,Max. Total Population,285800,35-49,285800
2019,Wahkiakum,Max. % Total Population,13,35-49,13
2019,Wahkiakum,Max. Sub-Population,536,35-49,536
2019,Wahkiakum,Max. Total Population,4190,35-49,4190
2019,Walla Walla,Max. % Total Population,16,35-49,16
2019,Walla Walla,Max. Sub-Population,9649,35-49,9649
2019,Walla Walla,Max. Total Population,62200,35-49,62200
2019,Whatcom,Max. % Total Population,17,35-49,17
2019,Whatcom,Max. Sub-Population,38246,35-49,38246
2019,Whatcom,Max. Total Population,225300,35-49,225300
2019,Whitman,Max. % Total Population,11,35-49,11
2019,Whitman,Max. Sub-Population,5318,35-49,5318
2019,Whitman,Max. Total Population,50130,35-49,50130
2019,Yakima,Max. % Total Population,18,35-49,18
2019,Yakima,Max. Sub-Population,46268,35-49,46268
2019,Yakima,Max. Total Population,255950,35-49,255950
2019,State Total,Max. % Total Population,19,35-49,19
2019,State Total,Max. Sub-Population,1457118,35-49,1457118
2019,State Total,Max. Total Population,7546410,35-49,7546410
2020,Adams,Max. % Total Population,17,35-49,17
2020,Adams,Max. Sub-Population,3533,35-49,3533
2020,Adams,Max. Total Population,20450,35-49,20450
2020,Asotin,Max. % Total Population,15,35-49,15
2020,Asotin,Max. Sub-Population,3376,35-49,3376
2020,Asotin,Max. Total Population,22640,35-49,22640
2020,Benton,Max. % Total Population,18,35-49,18
2020,Benton,Max. Sub-Population,37484,35-49,37484
2020,Benton,Max. Total Population,205700,35-49,205700
2020,Chelan,Max. % Total Population,17,35-49,17
2020,Chelan,Max. Sub-Population,13260,35-49,13260
2020,Chelan,Max. Total Population,79660,35-49,79660
2020,Clallam,Max. % Total Population,15,35-49,15
2020,Clallam,Max. Sub-Population,11393,35-49,11393
2020,Clallam,Max. Total Population,76770,35-49,76770
2020,Clark,Max. % Total Population,19,35-49,19
2020,Clark,Max. Sub-Population,97006,35-49,97006
2020,Clark,Max. Total Population,499200,35-49,499200
2020,Columbia,Max. % Total Population,14,35-49,14
2020,Columbia,Max. Sub-Population,600,35-49,600
2020,Columbia,Max. Total Population,4185,35-49,4185
2020,Cowlitz,Max. % Total Population,17,35-49,17
2020,Cowlitz,Max. Sub-Population,18873,35-49,18873
2020,Cowlitz,Max. Total Population,110500,35-49,110500
2020,Douglas,Max. % Total Population,18,35-49,18
2020,Douglas,Max. Sub-Population,7928,35-49,7928
2020,Douglas,Max. Total Population,43750,35-49,43750
2020,Ferry,Max. % Total Population,13,35-49,13
2020,Ferry,Max. Sub-Population,1062,35-49,1062
2020,Ferry,Max. Total Population,7910,35-49,7910
2020,Franklin,Max. % Total Population,19,35-49,19
2020,Franklin,Max. Sub-Population,18509,35-49,18509
2020,Franklin,Max. Total Population,96760,35-49,96760
2020,Garfield,Max. % Total Population,15,35-49,15
2020,Garfield,Max. Sub-Population,341,35-49,341
2020,Garfield,Max. Total Population,2225,35-49,2225
2020,Grant,Max. % Total Population,17,35-49,17
2020,Grant,Max. Sub-Population,17482,35-49,17482
2020,Grant,Max. Total Population,100130,35-49,100130
2020,Grays Harbor,Max. % Total Population,18,35-49,18
2020,Grays Harbor,Max. Sub-Population,13256,35-49,13256
2020,Grays Harbor,Max. Total Population,74720,35-49,74720
2020,Island,Max. % Total Population,13,35-49,13
2020,Island,Max. Sub-Population,10718,35-49,10718
2020,Island,Max. Total Population,85530,35-49,85530
2020,Jefferson,Max. % Total Population,13,35-49,13
2020,Jefferson,Max. Sub-Population,4258,35-49,4258
2020,Jefferson,Max. Total Population,32190,35-49,32190
2020,King,Max. % Total Population,22,35-49,22
2020,King,Max. Sub-Population,498973,35-49,498973
2020,King,Max. Total Population,2260800,35-49,2260800
2020,Kitsap,Max. % Total Population,16,35-49,16
2020,Kitsap,Max. Sub-Population,42508,35-49,42508
2020,Kitsap,Max. Total Population,272200,35-49,272200
2020,Kittitas,Max. % Total Population,13,35-49,13
2020,Kittitas,Max. Sub-Population,6365,35-49,6365
2020,Kittitas,Max. Total Population,48140,35-49,48140
2020,Klickitat,Max. % Total Population,15,35-49,15
